distance_along_trip,n
8708.17195069,19
8708.64513027,19
8708.97923871,38
8709.05713645,122
8709.14402095,10
8709.48282369,20
8709.56550141,14
8709.98154301,20
8710.10370869,7
8710.41213491,10
8711.12529287,43
8711.13705335,19
8711.2374104,10
8711.27025806,19
8711.36368961,20
8711.39640664,12
8711.43234275,16
8711.83923586,11
8711.93852736,19
8712.18312974,20
8712.29034557,20
8712.30272889,15
8712.36880536,95
8712.77175956,20
8712.87425233,20
8712.92535545,20
8712.93526951,19
8713.08509343,13
8713.20754463,14
8713.49952978,19
8713.51459043,36
8713.70903547,40
8713.75228297,16
8713.89538585,19
8714.41556223,28
8714.77042845,38
8714.85582287,20
8714.88713949,7
8715.08830408,2
8715.09133358,20
8715.1444234,19
8715.26900266,4
8715.56161757,20
8715.94390379,38
8716.15406407,18
8716.23721054,11
8716.24516087,8
8716.56566004,19
8716.66590186,6
8716.74737142,38
8716.89193825,5
8716.93226557,28
8717.08241183,7
8717.32718197,20
8717.41379196,36
8717.61222077,20
8717.66010473,13
8717.90143266,40
8718.03368355,20
8718.31655851,20
8718.5633901100009,20
8719.04597366,20
8719.15179345,61
8719.35325511,20
8719.91727231,3
8720.07657116,57
8720.35330589,20
8720.40147352,20
8720.49650924,17
8720.5366266,12
8720.56075072,7
8720.6569865,14
8720.76251472,35
8720.85556745,8
8721.22937211,20
8721.25774794,28
8721.35151601,6
8721.55621549,19
8721.65458275,20
8721.7966073,20
8722.26527456,3
8722.47079861,13
8722.78073085,19
8723.00596049,20
8723.0730217,14
8723.09813561,6
8723.15916351,19
8723.3956922,20
8723.41774474,100
8723.43038523,20
8723.66942564,20
8724.40735133,6
8724.424008,16
8724.44354937,20
8724.7622028,57
8725.58514785,6
8725.7674914,5
8725.89194787,9
8726.06557454,40
8726.07758749,14
8726.11720017,19
8726.18927018,6
8726.36505955,114
8726.50746456,20
8726.85918481,7
8727.16653356,57
8727.19980741,40
8727.30818245,20
8727.42242902,4
8727.47479279,19
8727.47842805,13
8727.53211207,7
8727.54176836,9
8727.69427863,20
8727.81603472,10
8727.98446264,12
8728.05783371,29
8728.10642837,28
8728.27209937,40
8728.84821393,20
8729.3002611,40
8729.65970442,14
8729.82637372,18
8730.03550696,20
8730.31472825,6
8730.52931745,20
8730.67952109,7
8730.6955256,20
8730.8297335,20
8730.88983308,30
8731.0217534,20
8731.12308355,20
8731.18951455,4
8731.58615799,20
8731.82417673,9
8731.8311493099991,14
8731.8993207,5
8732.14880081,6
8732.59999411,20
8732.607595,3
8732.66286475,20
8732.74698119,18
8732.79015978,25
8732.89092361,20
8733.126454,40
8733.25565312,28
8733.74651867,19
8733.74842733,3
8734.21705952,43
8734.22971642,20
8734.26170447,13
8734.40643689,9
8734.50347342,36
8734.80657608,14
8734.91831402,14
8734.95395367,40
8735.0463597,40
8735.19234257,2
8735.29924379,20
8735.69678792,10
8735.79262842,11
8735.97239103,12
8736.03480037,6
8736.04799277,20
8736.05425051,40
8736.09869543,20
8736.10658509,19
8736.84468594,14
8736.85386381,20
8736.88043829,20
8736.89502557,20
8736.92128055,40
8737.02506695,20
8737.03031989,20
8737.26789578,40
8737.72951299,13
8737.85804427,18
8737.98080863,20
8737.98915409,36
8738.05313434,20
8738.23130182,20
8738.51902679,12
8738.74587153,12
8738.92649304,20
8738.96963585,40
8739.0104816,14
8739.17895637,20
8739.91960505,5
8740.38899345,30
8740.43371875,28
8740.51283059,19
8740.53206555,20
8740.53598233,20
8740.61123288,14
8740.65368407,24
8740.72123208,4
8740.91095654,20
8741.1954078,6
8741.24906142,5
8741.27676105,13
8741.29544301,20
8741.47483477,9
8741.63478498,30
8741.8537131,7
8741.86639266,20
8742.28427393,20
8742.3938583,19
8742.43845695,20
8742.48043761,19
8742.49095187,15
8742.51161892,12
8742.96910735,18
8743.24777161,20
8744.63396753,20
8744.65162199,3
8744.8240091,13
8744.95518753,13
8744.96051544,7
8745.21643561,9
8745.39888832,5
8745.48709084,3
8745.74957433,5
8745.78123286,12
8745.81212771,9
8745.83525715,20
8745.97561279,15
8746.12347288,20
8746.13948048,5
8746.15294552,20
8746.35341446,40
8746.69543415,24
8746.71722704,20
8746.73907305,16
8746.95217322,20
8747.49411085,20
8747.52174068,5
8747.55816552,20
8747.75000405,9
8748.08017042,17
8748.08512301,20
8748.79808624,9
8748.82202446,21
8748.92417203,13
8748.95231016,20
8748.95381018,9
8749.28963921,20
8749.51793451,13
8749.90555009,17
8750.22791966,58
8750.45475399,28
8750.47229131,16
8750.53663134,5
8750.67565698,9
8750.69529119,20
8750.93140423,23
8751.08298889,20
8751.10332058,16
8751.17154718,12
8751.33565991,40
8752.05314486,71
8752.16483759,15
8752.32046075,5
8752.94237978,8
8752.98991767,5
8753.37412985,14
8753.52121467,20
8753.54656598,19
8753.81707186,42
8753.85314931,20
8753.92138537,17
8753.99948328,20
8754.5675184,40
8754.64985119,19
8754.82929797,20
8755.00096762,23
8755.0938932,12
8755.58252969,5
8755.67437435,5
8755.81956796,19
8755.85296512,40
8755.88682662,12
8755.98948547,20
8756.79572481,20
8757.12970704,6
8757.18263527,20
8757.24111926,16
8757.39822716,14
8757.51862691,17
8757.71400988,6
8757.75287525,36
8757.76984976,10
8758.07178353,32
8758.07414061,1
8758.08622237,20
8758.24250781,11
8758.60587469,20
8758.70861387,20
8758.82741108,19
8759.07053101,12
8759.58765935,14
8759.58816964,20
8759.91909343,32
8760.20514545,20
8760.41316371,20
8761.39444062,15
8761.60382891,36
8761.63745359,19
8762.09680577,38
8762.61493871,5
8763.18587293,12
8763.95151407,20
8764.04252789,19
8764.40403323,5
8764.84309732,19
8764.87561152,4
8765.11657167,12
8765.19512184,18
8765.39891652,12
8765.63246037,9
8765.87459949,6
8766.10749742,14
8766.38561422,10
8766.40629608,19
8767.17346067,5
8767.20114705,20
8767.20965779,11
8767.4481768,20
8767.6586994,13
8767.81299177,9
8768.19273299,19
8768.3352288,6
8768.47617477,20
8768.52442273,17
8768.66853046,36
8768.98844677,6
8769.15129481,14
8769.15233604,40
8769.36994092,17
8769.65474548,13
8769.66109184,71
8771.05224617,140
8771.16992958,9
8771.81624554,20
8771.96129105,38
8771.97916232,13
8772.39130684,6
8772.50406794,1
8772.82365025,5
8773.19854096,4
8773.27746719,8
8773.29452025,20
8773.52073711,20
8773.60209234,18
8773.6897233,11
8773.86964066,9
8773.92245971,19
8774.18792678,20
8775.24544369,20
8775.4612052,15
8775.82223331,40
8776.28090668,5
8776.33467397,28
8776.45674249,18
8776.8864511,13
8777.02653184,19
8777.61053228,8
8777.67510847,38
8777.71835477,29
8778.08810343,14
8778.15995884,9
8778.47737229,24
8778.81781319,19
8779.10443551,13
8779.13838999,20
8779.2466658,20
8779.25206608,20
8779.72629299,20
8779.92636355,14
8780.21234393,5
8780.37907772,20
8780.47120264,4
8780.55179683,40
8780.88575381,11
8781.35832368,3
8781.39836748,28
8781.42930614,11
8781.43253976,5
8781.67000031,19
8781.74698624,12
8782.24963994,19
8782.45170696,20
8782.66707211,26
8783.21409718,7
8783.2145677,19
8783.51805313,7
8783.62187893,16
8783.72215624,20
8783.75142866,4
8783.79166532,4
8783.97724241,28
8784.33119551,17
8784.59080372,13
8784.61459255,9
8784.63677612,14
8784.65304027,15
8784.74941498,5
8784.97197185,19
8785.0033559,12
8785.8363807,21
8786.2297087,13
8786.25152722,20
8786.52435495,19
8786.73606216,4
8786.80557737,20
8787.10974272,14
8787.15230531,20
8787.18742838,14
8787.75640645,19
8787.87518476,14
8787.92323718,11
8787.97117846,12
8788.21000257,4
8788.33015431,4
8789.28648602,15
8789.72922514,12
8789.7923453,13
8789.99787347,5
8790.05068042,20
8790.06390284,17
8790.2040014,12
8790.20429047,10
8790.41603334,40
8790.46769018,15
8790.72807864,13
8790.80490169,4
8790.9807267,20
8791.37870958,30
8791.39870288,38
8791.51609523,24
8791.62703814,11
8791.73580592,5
8791.77789381,9
8791.79927349,6
8791.95125761,20
8792.15343322,6
8792.15823298,38
8792.24789017,18
8792.8659491,9
8793.11281312,20
8793.35436038,19
8793.48066651,18
8793.64622348,20
8793.74806434,20
8794.01516963,24
8794.29312188,37
8794.70077496,7
8794.75968039,12
8795.22557082,20
8795.32568929,18
8795.34195449,13
8795.38218014,11
8795.38491358,17
8795.50215876,20
8795.62851739,20
8795.69660153,11
8795.72227665,9
8795.99627286,27
8796.1561174,20
8796.30543982,35
8796.51101935,19
8796.66142722,28
8796.66999921,6
8797.65098801,20
8798.10456409,18
8798.36062811,5
8798.51945852,12
8798.56931615,8
8798.65628399,11
8798.76577575,19
8798.77433291,15
8798.81220895,6
8798.82300385,19
8798.99193334,9
8799.06690365,17
8799.49876015,20
8799.83082883,10
8800.0764052,18
8800.15877336,14
8800.25451252,11
8800.3943936,9
8800.48218705,20
8800.62584951,20
8800.69743818,9
8800.69753105,19
8800.73140624,8
8800.81428786,17
8800.87823781,19
8801.22076871,16
8801.28520423,12
8802.44366034,20
8802.51386894,43
8802.7371613,2
8802.75044266,15
8802.89769915,10
8802.92765427,15
8802.99453974,38
8803.0264891,19
8803.06033063,20
8803.2802387,26
8803.28712299,19
8803.78675706,14
8803.93535077,38
8804.01269625,20
8804.21708692,8
8804.5415739,24
8804.74730651,5
8804.83244431,12
8804.92723958,20
8805.12229728,65
8805.33102557,19
8805.36371257,20
8805.66533036,19
8805.72769545,4
8806.11468381,22
8806.17355656,13
8806.20597288,9
8806.22955553,1
8806.28335302,12
8806.49025873,3
8806.57740521,20
8806.96073634,19
8807.65347014,13
8807.74364995,4
8807.75762552,15
8808.00207231,11
8808.26806098,8
8808.35773868,5
8808.57064145,12
8808.94777096,6
8809.06773857,12
8809.25945394,20
8809.28733501,20
8809.35100631,19
8809.38516191,20
8809.58860651,20
8809.66378419,5
8809.68789066,20
8810.006008,12
8810.36772877,14
8810.37274749,17
8810.41099021,19
8810.7175951,6
8810.79306519,20
8810.84391608,14
8810.91640621,12
8810.9559525,20
8811.2010186,16
8811.26145378,22
8811.4334596,19
8811.49567518,20
8811.63330489,18
8811.72236969,20
8811.97184124,5
8812.66910961,8
8812.68028713,20
8813.16793202,19
8813.57963239,19
8813.64880993,19
8813.68525499,12
8813.72123657,15
8813.77500989,13
8813.79745788,26
8813.91695938,20
8813.98607228,6
8814.13980083,20
8814.20160842,7
8814.27136022,15
8814.3106829,12
8814.3418786,12
8814.46214195,31
8814.52231672,14
8815.49322706,20
8815.7689701800009,24
8816.05880897,4
8816.09992528,12
8816.32367483,15
8816.50891228,5
8816.65008932,40
8816.89836577,12
8817.0881681,9
8817.13232663,5
8817.22161697,15
8817.357445,20
8817.49973083,31
8817.56705256,24
8817.6774553,20
8817.73566165,27
8817.94684361,14
8818.55153642,52
8818.6448656,7
8818.84544942,20
8818.84589168,131
8819.11611244,16
8819.42216744,13
8819.44534646,4
8819.49673956,3
8819.61601863,24
8819.66277709,13
8820.01273879,11
8820.12444937,38
8820.15845443,6
8820.40628079,20
8820.44990958,4
8820.46953328,15
8820.49504197,12
8820.69838029,15
8820.82342223,36
8821.04598333,5
8821.22445176,13
8821.539173,16
8821.62950339,15
8821.6837513,38
8821.83690682,20
8821.88446596,12
8822.51793386,5
8822.54522121,9
8822.64093088,30
8822.9125158,12
8822.91647039,24
8822.95138037,13
8823.0161721,13
8823.36226909,19
8823.37758688,7
8823.55886395,11
8823.75436545,10
8824.04391535,19
8824.0797919,24
8824.20884128,19
8824.24107171,9
8824.76348547,20
8825.2252914,16
8825.41047561,19
8825.52595845,28
8825.83096023,12
8826.26871312,50
8826.28386993,14
8826.37968514,12
8826.51672254,11
8826.73032535,18
8826.90201801,20
8827.08615138,7
8827.29758234,3
8827.52834161,13
8827.84809147,9
8827.86624606,18
8828.12945408,20
8828.88460942,6
8829.06702679,20
8829.29879005,6
8829.3685165,26
8829.41345831,8
8829.47957959,11
8829.53043189,15
8829.64511767,20
8829.85680799,12
8830.11697469,12
8830.49445404,19
8830.79255151,20
8830.85037363,8
8831.45511124,9
8831.48383077,20
8831.65001259,6
8831.87136508,60
8831.93599237,20
8832.15250247,15
8832.18517798,11
8832.39861457,13
8832.42709075,20
8832.56948609,56
8832.8013687,12
8833.09641855,14
8833.15199761,52
8833.18272039,4
8833.35614464,15
8833.36030343,9
8833.68039204,12
8833.79381441,12
8833.80170728,14
8833.80307737,16
8834.10424001,20
8834.13649722,15
8834.38678965,19
8834.44306569,9
8834.62089626,14
8834.90911428,12
8835.06213101,9
8835.07017538,20
8835.29526343,4
8835.59826114,12
8835.84984172,13
8835.9263703,8
8836.02633619,39
8836.08702506,40
8836.08850619,11
8836.12333551,13
8836.16168466,19
8836.27785164,19
8836.31608392,2
8836.50053985,19
8836.6543711,34
8836.68610463,15
8836.7594209,19
8836.82205847,14
8836.95834872,6
8837.19648539,24
8837.63894133,20
8837.68801977,4
8837.93392822,20
8838.18006335,25
8838.43257877,3
8838.54768582,13
8838.66915077,9
8838.92178143,20
8839.09507752,6
8839.18912902,13
8839.26104909,15
8839.27887721,37
8839.84805644,26
8839.88705659,14
8840.10744803,21
8840.22845518,19
8840.24836249,4
8840.68418813,42
8840.71257875,12
8840.93487724,11
8840.98508644,14
8841.24552993,13
8841.4896067,19
8841.70790503,40
8841.78328953,8
8842.53644643,18
8842.59134623,4
8842.60812296,11
8842.81525022,7
8842.92652588,40
8842.95792258,28
8843.06877361,11
8843.0879032,5
8843.09508989,12
8843.23189422,13
8843.42460326,14
8843.59709339,5
8844.19000527,8
8844.2286721,12
8844.39121373,28
8844.41606609,4
8845.83150378,4
8846.07836364,16
8846.17104783,16
8846.29308049,23
8846.61682144,17
8846.64121814,13
8846.68877402,20
8846.72688167,11
8846.76746124,8
8847.17729767,30
8847.27640273,19
8847.43673793,30
8847.57474775,12
8848.20091225,6
8848.20224632,3
8848.21411043,19
8848.26330297,25
8848.26840959,5
8848.29097757,8
8849.07052979,20
8849.20143196,3
8849.33906224,13
8849.49021007,9
8849.89961956,7
8850.03988348,19
8850.20033012,6
8850.28008898,26
8850.41314783,13
8850.48021809,19
8850.78108393,8
8850.83851643,19
8850.84847169,20
8850.93361529,6
8851.15436031,8
8851.23868911,9
8851.2949489,14
8851.38666115,19
8851.54444498,60
8852.32038438,20
8852.39615783,3
8852.42976167,3
8852.48470837,15
8853.48205261,4
8853.91980401,13
8853.9367506,55
8854.23484181,9
8854.5006338,11
8854.60762891,3
8854.64829195,20
8854.73475045,13
8854.79866561,8
8855.07386926,19
8855.35184477,28
8855.35713574,9
8855.60298661,8
8855.84241781,13
8856.20163748,20
8856.23035698,16
8856.38066742,4
8856.98148106,19
8857.10557419,20
8857.26364352,13
8857.79612022,6
8858.08596532,20
8858.12325498,19
8858.28257637,2
8858.48569948,12
8858.51211193,20
8858.55168333,7
8858.61573287,5
8858.78927952,57
8858.91289011,17
8860.0166749,123
8860.08605673,20
8860.11873676,30
8860.20215728,11
8861.35523432,15
8861.80543936,20
8862.19638206,26
8862.20465209,3
8862.23950833,9
8863.42153264,7
8863.58655818,19
8863.90005565,17
8863.96672429,20
8863.97047598,20
8863.9779856,19
8864.00718443,8
8864.07686406,53
8864.14589656,6
8864.41621529,20
8864.48902859,11
8864.51195272,23
8864.55363097,19
8865.32523221,24
8866.41259756,12
8866.41669377,5
8866.64376722,12
8866.73862915,38
8867.1835239,15
8867.47255994,8
8867.49596727,16
8867.67005414,19
8867.71420223,8
8867.71568015,10
8867.73943327,6
8867.9145595000009,19
8868.16301611,8
8868.55174643,12
8869.01030215,5
8869.36444861,6
8869.53353912,20
8869.66896722,12
8869.69430274,14
8869.71974835,6
8869.86540276,1
8870.73913833,4
8870.90807385,39
8871.17037579,4
8871.51605083,6
8871.53909856,19
8871.54191285,19
8871.72137567,19
8871.85867609,19
8871.97174523,6
8872.31784925,20
8872.82719713,16
8872.93980272,13
8872.96364237,20
8873.2084125,19
8873.63929508,20
8873.74721024,4
8873.77952704,7
8873.8274627,19
8873.9240503,20
8874.16193523,8
8874.29745917,19
8874.73389323,57
8874.81873169,19
8875.19274996,19
8875.29486773,8
8875.49083586,20
8875.80305892,22
8876.2452408,12
8876.37400617,5
8876.91463149,4
8877.17326323,19
8877.67351004,19
8878.04193431,4
8878.22520356,6
8878.86079355,8
8879.05577688,56
8879.31356832,10
8879.52788008,14
8879.89245339,5
8879.9396177,95
8880.0238579,20
8880.0279069,10
8880.26239726,20
8880.41176322,20
8880.52050481,12
8880.67961819,3
8880.9038049,16
8880.98970448,6
8881.23223232,14
8881.34544374,8
8881.50799151,4
8881.6905769,6
8881.70214589,19
8881.75961341,5
8881.81744013,20
8881.81795795,3
8881.87711678,19
8881.89095542,20
8882.42671936,32
8882.69444589,17
8883.02941338,3
8883.03998825,17
8883.14694392,29
8883.17060541,20
8883.33646077,19
8883.63917887,5
8883.70262064,21
8883.70278402,6
8883.898912,9
8883.98184785,5
8884.08536142,28
8884.21202995,6
8884.26781104,8
8884.4652014,10
8884.52229076,5
8884.56497794,5
8884.64305419,26
8884.81445155,12
8885.22656476,19
8885.56743041,7
8885.99264517,8
8887.2081558,57
8887.33559567,4
8887.4638637,38
8887.46738495,19
8887.50141445,20
8887.54024175,6
8887.677051,14
8888.16979802,6
8888.3274271,5
8888.78835084,20
8888.80061193,9
8888.83588334,17
8888.84667431,19
8888.96750859,1
8889.2795417,4
8889.68443164,7
8889.92812368,20
8890.48655203,13
8890.74522294,20
8890.85595728,13
8891.04916695,20
8891.36498878,8
8891.40940857,23
8891.62461088,4
8892.08462273,20
8892.16063678,60
8892.2768447,4
8892.46355489,24
8892.91945963,5
8893.10880655,12
8893.17305898,19
8893.24390478,10
8893.37051918,20
8893.63912003,5
8893.6427133,20
8893.737992,13
8894.32566091,23
8894.51256615,5
8894.74043164,20
8894.84004464,40
8894.84749437,12
8894.86043017,9
8894.90711888,15
8895.00504861,12
8895.13326487,6
8895.38240037,13
8895.71992455,12
8895.73716609,20
8895.91970761,19
8896.38146703,8
8896.48914068,1
8896.76929204,19
8896.97007238,11
8897.31430442,20
8897.82461564,11
8897.86029796,20
8897.88862969,6
8898.16038247,5
8898.17619108,5
8898.45211975,14
8898.92007713,16
8898.97629422,41
8899.31468965,12
8899.40603497,19
8899.5458715,20
8899.76677488,20
8900.23407974,12
8900.2461351,19
8900.33942571,55
8900.42671259,15
8900.45544521,20
8900.78239042,20
8900.96323164,12
8901.18745811,140
8901.31710684,26
8901.57728121,20
8901.68953663,2
8902.04380933,14
8902.18658191,20
8902.30671282,24
8902.50546888,14
8902.71326212,10
8903.04569788,4
8903.04901308,20
8903.07686015,5
8903.25822692,16
8903.30204233,5
8903.45293651,5
8903.53758471,20
8903.79671634,24
8903.98439874,13
8904.03433377,6
8904.12520862,19
8904.22742702,19
8904.29938536,6
8904.32969769,23
8904.3678508,5
8904.42882017,25
8904.52395148,5
8904.66709527,12
8904.72924542,19
8905.25358095,20
8905.48903355,48
8905.5037072,20
8905.58043436,20
8905.9458655,15
8905.99378845,24
8906.16901314,26
8906.17031814,6
8906.1710622,19
8906.18757209,5
8906.32933786,17
8906.79476151,19
8906.91700746,3
8906.97654623,20
8907.01878144,6
8907.02334258,4
8907.25033316,4
8907.58223871,12
8907.60746136,17
8907.65404412,20
8907.93397174,12
8907.99185828,20
8907.99333783,8
8908.25083984,11
8908.28691574,19
8908.51397244,13
8908.51821464,19
8908.69163255,12
8908.99944162,4
8909.21968794,11
8909.22718849,13
8910.22336681,4
8910.33652104,36
8910.55205198,15
8910.8095461,9
8911.04856065,20
8911.11091898,3
8911.64168325,30
8911.92604286,20
8912.00177289,11
8912.13776891,18
8912.16663827,20
8912.23472318,20
8912.44840133,21
8912.6076091,31
8912.63554756,19
8912.79550466,20
8912.90981551,4
8913.34486731,20
8913.5569355,15
8913.69571723,20
8914.0732568,8
8914.08732076,32
8914.20931501,13
8914.39761109,76
8914.76836397,8
8914.91105251,17
8914.97381337,20
8915.05200106,13
8915.7088286,13
8915.87282574,13
8915.95882058,11
8916.02354659,4
8916.0434776,1
8916.23093483,11
8916.41056766,8
8916.41976109,20
8916.55685833,20
8917.00320209,11
8917.16299212,19
8917.25411262,16
8917.27122378,20
8917.41153033,8
8917.4788717,2
8917.51645951,20
8917.53523199,15
8917.65075675,20
8918.0666325,11
8918.1690537,20
8918.26567341,17
8918.28607906,19
8918.60071164,19
8918.75887657,16
8918.80469085,80
8918.9733357,21
8919.29435737,6
8919.49794437,6
8919.50503433,22
8919.82858102,12
8919.8416198,15
8920.77203709,40
8920.8615463,4
